Datetime,AEP,COMED,DAYTON,DEOK,DOM,DUQ,EKPC,FE,NI,PJME,PJMW,PJM_Load,Year,Month,Day,Weekday,Is_Weekend,Hour
2010-01-28,18120.291666666668,0.0,2321.7083333333335,0.0,11449.291666666666,1795.125,0.0,0.0,13233.958333333334,35091.75,6420.166666666667,0.0,2010,1,28,3.0,0.0,0.0
2010-01-29,19373.208333333332,0.0,2460.0,0.0,13348.25,1887.75,0.0,0.0,13087.041666666666,38893.458333333336,7174.541666666667,0.0,2010,1,29,4.0,0.0,0.0
2010-01-30,18889.125,0.0,2194.7083333333335,0.0,14949.833333333334,1762.125,0.0,0.0,11723.416666666666,38276.416666666664,6997.041666666667,0.0,2010,1,30,5.0,1.0,0.0
2010-01-31,17986.125,0.0,2118.4583333333335,0.0,14074.333333333334,1710.9583333333333,0.0,0.0,11138.416666666666,36063.708333333336,6575.75,0.0,2010,1,31,6.0,1.0,0.0
2010-02-01,18669.583333333332,0.0,2295.2916666666665,0.0,13589.875,1762.9583333333333,0.0,0.0,12370.708333333334,37215.25,6736.291666666667,0.0,2010,2,1,0.0,0.0,0.0
2010-02-02,18068.333333333332,0.0,2176.6666666666665,0.0,13339.708333333334,1748.7916666666667,0.0,0.0,12195.708333333334,36876.416666666664,6679.625,0.0,2010,2,2,1.0,0.0,0.0
2010-02-03,17645.875,0.0,2200.9166666666665,0.0,12681.458333333334,1732.7916666666667,0.0,0.0,12270.166666666666,35358.791666666664,6500.833333333333,0.0,2010,2,3,2.0,0.0,0.0
2010-02-04,17847.083333333332,0.0,2239.7916666666665,0.0,12471.708333333334,1701.0416666666667,0.0,0.0,12263.833333333334,35026.916666666664,6349.666666666667,0.0,2010,2,4,3.0,0.0,0.0
2010-02-05,18069.166666666668,0.0,2188.9166666666665,0.0,12891.458333333334,1707.7083333333333,0.0,0.0,12086.166666666666,35410.75,6446.625,0.0,2010,2,5,4.0,0.0,0.0
2010-02-06,16956.416666666668,0.0,2045.9166666666667,0.0,12890.875,1410.25,0.0,0.0,11322.75,34518.791666666664,5689.25,0.0,2010,2,6,5.0,1.0,0.0
2010-02-07,17172.375,0.0,2090.5,0.0,13286.625,1607.2916666666667,0.0,0.0,10663.583333333334,34538.75,6041.041666666667,0.0,2010,2,7,6.0,1.0,0.0
2010-02-08,18846.291666666668,0.0,2410.3333333333335,0.0,13787.208333333334,1776.1666666666667,0.0,0.0,12053.375,36930.666666666664,6551.166666666667,0.0,2010,2,8,0.0,0.0,0.0
2010-02-09,18778.25,0.0,2348.125,0.0,13866.416666666666,1792.5416666666667,0.0,0.0,12374.041666666666,36478.208333333336,6772.916666666667,0.0,2010,2,9,1.0,0.0,0.0
2010-02-10,20011.916666666668,0.0,2371.2083333333335,0.0,13978.75,1818.4166666666667,0.0,0.0,12440.166666666666,35719.333333333336,6876.541666666667,0.0,2010,2,10,2.0,0.0,0.0
2010-02-11,19206.791666666668,0.0,2319.5416666666665,0.0,13042.041666666666,1806.3333333333333,0.0,0.0,12416.208333333334,35086.041666666664,6671.791666666667,0.0,2010,2,11,3.0,0.0,0.0
2010-02-12,18718.791666666668,0.0,2333.4166666666665,0.0,12900.166666666666,1772.4583333333333,0.0,0.0,12206.708333333334,35534.333333333336,6518.0,0.0,2010,2,12,4.0,0.0,0.0
2010-02-13,17794.25,0.0,2067.875,0.0,12853.25,1659.8333333333333,0.0,0.0,11278.666666666666,34444.25,6378.708333333333,0.0,2010,2,13,5.0,1.0,0.0
2010-02-14,16981.083333333332,0.0,1998.125,0.0,12480.291666666666,1657.125,0.0,0.0,10838.625,33125.416666666664,6198.75,0.0,2010,2,14,6.0,1.0,0.0
2010-02-15,18916.541666666668,0.0,2315.4583333333335,0.0,13083.333333333334,1836.6666666666667,0.0,0.0,12117.041666666666,35278.041666666664,6906.166666666667,0.0,2010,2,15,0.0,0.0,0.0
2010-02-16,19602.0,0.0,2350.7916666666665,0.0,13078.708333333334,1841.7916666666667,0.0,0.0,12161.083333333334,35967.625,6855.458333333333,0.0,2010,2,16,1.0,0.0,0.0
2010-02-17,18898.375,0.0,2289.4166666666665,0.0,13283.083333333334,1829.5416666666667,0.0,0.0,12005.833333333334,36316.5,6774.75,0.0,2010,2,17,2.0,0.0,0.0
2010-02-18,18452.375,0.0,2260.7916666666665,0.0,12414.708333333334,1798.6666666666667,0.0,0.0,11676.791666666666,35041.958333333336,6576.5,0.0,2010,2,18,3.0,0.0,0.0
2010-02-19,17473.541666666668,0.0,2188.7916666666665,0.0,11796.458333333334,1743.8333333333333,0.0,0.0,11659.583333333334,33854.916666666664,6202.458333333333,0.0,2010,2,19,4.0,0.0,0.0
2010-02-20,16561.375,0.0,1966.625,0.0,11178.25,1614.2083333333333,0.0,0.0,10697.0,31392.583333333332,5922.958333333333,0.0,2010,2,20,5.0,1.0,0.0
2010-02-21,15252.916666666666,0.0,1805.7916666666667,0.0,10775.625,1547.0,0.0,0.0,10331.375,30464.166666666668,5592.083333333333,0.0,2010,2,21,6.0,1.0,0.0
2010-02-22,16840.416666666668,0.0,2095.4583333333335,0.0,11430.208333333334,1689.625,0.0,0.0,11804.833333333334,33700.666666666664,6071.208333333333,0.0,2010,2,22,0.0,0.0,0.0
2010-02-23,17076.666666666668,0.0,2151.7916666666665,0.0,11245.333333333334,1723.75,0.0,0.0,11795.541666666666,34436.125,6181.416666666667,0.0,2010,2,23,1.0,0.0,0.0
2010-02-24,17644.458333333332,0.0,2194.3333333333335,0.0,11651.458333333334,1722.6666666666667,0.0,0.0,12199.791666666666,33409.708333333336,6071.75,0.0,2010,2,24,2.0,0.0,0.0
2010-02-25,18953.875,0.0,2315.4583333333335,0.0,12192.583333333334,1769.2083333333333,0.0,0.0,12061.0,34838.791666666664,6428.958333333333,0.0,2010,2,25,3.0,0.0,0.0
2010-02-26,18988.208333333332,0.0,2303.0833333333335,0.0,12874.958333333334,1827.9583333333333,0.0,0.0,12078.875,36064.041666666664,6849.416666666667,0.0,2010,2,26,4.0,0.0,0.0
2010-02-27,17208.041666666668,0.0,2004.6666666666667,0.0,11288.916666666666,1635.625,0.0,0.0,10925.125,32178.75,6044.541666666667,0.0,2010,2,27,5.0,1.0,0.0
2010-02-28,16330.708333333334,0.0,1875.7083333333333,0.0,11087.5,1565.0833333333333,0.0,0.0,10168.833333333334,30890.666666666668,5720.041666666667,0.0,2010,2,28,6.0,1.0,0.0
2010-03-01,17148.666666666668,0.0,2113.5,0.0,11133.958333333334,1709.625,0.0,0.0,11493.666666666666,33059.0,6091.791666666667,0.0,2010,3,1,0.0,0.0,0.0
2010-03-02,17936.625,0.0,2243.0,0.0,11840.083333333334,1722.125,0.0,0.0,11794.291666666666,33196.875,6215.875,0.0,2010,3,2,1.0,0.0,0.0
2010-03-03,17969.333333333332,0.0,2191.3333333333335,0.0,12523.083333333334,1725.3333333333333,0.0,0.0,11641.375,33869.0,6268.833333333333,0.0,2010,3,3,2.0,0.0,0.0
2010-03-04,17403.041666666668,0.0,2143.0833333333335,0.0,11580.666666666666,1730.0833333333333,0.0,0.0,11514.416666666666,33096.5,6163.041666666667,0.0,2010,3,4,3.0,0.0,0.0
2010-03-05,17351.25,0.0,2122.6666666666665,0.0,11509.166666666666,1703.8333333333333,0.0,0.0,11413.791666666666,32550.291666666668,6043.708333333333,0.0,2010,3,5,4.0,0.0,0.0
2010-03-06,15923.5,0.0,1878.4166666666667,0.0,10671.625,1550.25,0.0,0.0,10371.333333333334,29982.041666666668,5582.25,0.0,2010,3,6,5.0,1.0,0.0
2010-03-07,15098.208333333334,0.0,1794.75,0.0,10350.875,1494.625,0.0,0.0,10002.666666666666,28332.25,5256.541666666667,0.0,2010,3,7,6.0,1.0,0.0
2010-03-08,15662.125,0.0,1944.6666666666667,0.0,10471.916666666666,1631.5416666666667,0.0,0.0,11186.458333333334,30653.833333333332,5649.916666666667,0.0,2010,3,8,0.0,0.0,0.0
2010-03-09,15527.333333333334,0.0,1950.4583333333333,0.0,10255.291666666666,1613.9583333333333,0.0,0.0,11215.333333333334,30159.458333333332,5594.458333333333,0.0,2010,3,9,1.0,0.0,0.0
2010-03-10,14822.333333333334,0.0,1875.2916666666667,0.0,9627.0,1577.4166666666667,0.0,0.0,10935.833333333334,30303.5,5432.416666666667,0.0,2010,3,10,2.0,0.0,0.0
2010-03-11,14850.041666666666,0.0,1866.875,0.0,9191.416666666666,1562.3333333333333,0.0,0.0,10915.5,29817.125,5191.125,0.0,2010,3,11,3.0,0.0,0.0
2010-03-12,14273.625,0.0,1808.1666666666667,0.0,9255.25,1551.25,0.0,0.0,10689.541666666666,30547.25,5075.416666666667,0.0,2010,3,12,4.0,0.0,0.0
2010-03-13,13881.708333333334,0.0,1685.375,0.0,8825.916666666666,1471.875,0.0,0.0,10210.0,29275.416666666668,5001.666666666667,0.0,2010,3,13,5.0,1.0,0.0
2010-03-14,14027.304347826086,0.0,1735.6521739130435,0.0,9012.782608695652,1436.7391304347825,0.0,0.0,9677.608695652174,27570.608695652172,4870.565217391304,0.0,2010,3,14,6.0,1.0,0.0
2010-03-15,15741.458333333334,0.0,2027.875,0.0,10116.625,1609.8333333333333,0.0,0.0,10925.0,31123.666666666668,5542.083333333333,0.0,2010,3,15,0.0,0.0,0.0
2010-03-16,15439.041666666666,0.0,1918.0416666666667,0.0,10096.666666666666,1606.6666666666667,0.0,0.0,10791.25,30138.0,5367.791666666667,0.0,2010,3,16,1.0,0.0,0.0
2010-03-17,14997.125,0.0,1898.0416666666667,0.0,10026.125,1587.2083333333333,0.0,0.0,10674.166666666666,29628.833333333332,5300.791666666667,0.0,2010,3,17,2.0,0.0,0.0
2010-03-18,14684.083333333334,0.0,1889.2916666666667,0.0,9474.375,1580.4583333333333,0.0,0.0,10589.0,29198.791666666668,5172.083333333333,0.0,2010,3,18,3.0,0.0,0.0
2010-03-19,14452.125,0.0,1809.0416666666667,0.0,9305.5,1550.7916666666667,0.0,0.0,10420.833333333334,28488.333333333332,4999.041666666667,0.0,2010,3,19,4.0,0.0,0.0
2010-03-20,13270.333333333334,0.0,1568.25,0.0,8546.041666666666,1409.875,0.0,0.0,10256.75,25703.708333333332,4502.708333333333,0.0,2010,3,20,5.0,1.0,0.0
2010-03-21,12749.333333333334,0.0,1570.3333333333333,0.0,8169.708333333333,1345.1666666666667,0.0,0.0,9743.541666666666,24763.75,4291.583333333333,0.0,2010,3,21,6.0,1.0,0.0
2010-03-22,14878.916666666666,0.0,1954.75,0.0,8859.125,1536.2916666666667,0.0,0.0,10828.0,28337.875,4805.083333333333,0.0,2010,3,22,0.0,0.0,0.0
2010-03-23,15878.708333333334,0.0,1958.4583333333333,0.0,9465.458333333334,1583.5833333333333,0.0,0.0,10796.875,28882.541666666668,5272.666666666667,0.0,2010,3,23,1.0,0.0,0.0
2010-03-24,15086.333333333334,0.0,1881.125,0.0,9373.833333333334,1580.7083333333333,0.0,0.0,10766.625,29056.708333333332,5186.125,0.0,2010,3,24,2.0,0.0,0.0
2010-03-25,14974.875,0.0,1897.2083333333333,0.0,9076.25,1574.8333333333333,0.0,0.0,11010.083333333334,29041.208333333332,5128.583333333333,0.0,2010,3,25,3.0,0.0,0.0
2010-03-26,15613.875,0.0,2041.875,0.0,9283.416666666666,1605.5833333333333,0.0,0.0,11180.666666666666,29400.0,5201.875,0.0,2010,3,26,4.0,0.0,0.0
2010-03-27,14753.875,0.0,1770.3333333333333,0.0,9810.375,1474.5416666666667,0.0,0.0,9979.458333333334,28646.375,5115.958333333333,0.0,2010,3,27,5.0,1.0,0.0
2010-03-28,13869.041666666666,0.0,1611.5833333333333,0.0,9461.916666666666,1408.6666666666667,0.0,0.0,9272.75,28058.875,4999.208333333333,0.0,2010,3,28,6.0,1.0,0.0
2010-03-29,15114.833333333334,0.0,1937.375,0.0,9194.083333333334,1555.9166666666667,0.0,0.0,10667.5,29523.75,5227.0,0.0,2010,3,29,0.0,0.0,0.0
2010-03-30,15065.75,0.0,1920.5,0.0,9229.541666666666,1534.0416666666667,0.0,0.0,10650.333333333334,31019.958333333332,5266.25,0.0,2010,3,30,1.0,0.0,0.0
2010-03-31,14755.833333333334,0.0,1826.2916666666667,0.0,9010.833333333334,1557.4583333333333,0.0,0.0,10373.208333333334,29754.5,5189.125,0.0,2010,3,31,2.0,0.0,0.0
2010-04-01,14000.0,0.0,1745.125,0.0,8888.0,1532.5416666666667,0.0,0.0,10469.833333333334,28412.583333333332,4899.166666666667,0.0,2010,4,1,3.0,0.0,0.0
2010-04-02,12999.791666666666,0.0,1563.8333333333333,0.0,8642.333333333334,1469.2083333333333,0.0,0.0,9856.583333333334,26429.083333333332,4531.75,0.0,2010,4,2,4.0,0.0,0.0
2010-04-03,11961.125,0.0,1443.625,0.0,8162.791666666667,1429.875,0.0,0.0,8844.166666666666,24858.375,4274.291666666667,0.0,2010,4,3,5.0,1.0,0.0
2010-04-04,11567.166666666666,0.0,1391.7916666666667,0.0,8095.166666666667,1301.0833333333333,0.0,0.0,8375.041666666666,23792.625,3999.9583333333335,0.0,2010,4,4,6.0,1.0,0.0
2010-04-05,13660.083333333334,0.0,1771.75,0.0,9292.666666666666,1563.8333333333333,0.0,0.0,10048.208333333334,27929.708333333332,4715.041666666667,0.0,2010,4,5,0.0,0.0,0.0
2010-04-06,14445.583333333334,0.0,1859.25,0.0,10427.166666666666,1647.1666666666667,0.0,0.0,10457.583333333334,30007.25,5078.25,0.0,2010,4,6,1.0,0.0,0.0
2010-04-07,14342.833333333334,0.0,1833.125,0.0,10909.625,1689.2083333333333,0.0,0.0,10582.541666666666,31967.833333333332,5189.375,0.0,2010,4,7,2.0,0.0,0.0
2010-04-08,14027.75,0.0,1763.5416666666667,0.0,10461.333333333334,1592.9583333333333,0.0,0.0,10905.041666666666,31874.125,4988.375,0.0,2010,4,8,3.0,0.0,0.0
2010-04-09,14123.916666666666,0.0,1802.5833333333333,0.0,8678.625,1525.8333333333333,0.0,0.0,10583.416666666666,27945.5,4871.333333333333,0.0,2010,4,9,4.0,0.0,0.0
2010-04-10,13238.0,0.0,1593.875,0.0,8229.875,1392.3333333333333,0.0,0.0,9446.666666666666,25500.958333333332,4610.166666666667,0.0,2010,4,10,5.0,1.0,0.0
2010-04-11,12407.166666666666,0.0,1468.9583333333333,0.0,8271.833333333334,1340.9583333333333,0.0,0.0,8714.958333333334,24885.25,4342.541666666667,0.0,2010,4,11,6.0,1.0,0.0
2010-04-12,13887.041666666666,0.0,1747.1666666666667,0.0,8830.583333333334,1524.5,0.0,0.0,10248.791666666666,27732.416666666668,4746.666666666667,0.0,2010,4,12,0.0,0.0,0.0
2010-04-13,13971.958333333334,0.0,1769.625,0.0,8818.958333333334,1520.7083333333333,0.0,0.0,10244.916666666666,28424.791666666668,4927.0,0.0,2010,4,13,1.0,0.0,0.0
2010-04-14,13940.833333333334,0.0,1780.75,0.0,8914.458333333334,1541.6666666666667,0.0,0.0,10539.333333333334,28615.416666666668,4999.708333333333,0.0,2010,4,14,2.0,0.0,0.0
2010-04-15,14206.625,0.0,1833.4166666666667,0.0,9146.416666666666,1537.0416666666667,0.0,0.0,10969.708333333334,28430.125,4950.5,0.0,2010,4,15,3.0,0.0,0.0
2010-04-16,13721.208333333334,0.0,1761.5,0.0,9273.625,1520.625,0.0,0.0,10525.541666666666,28120.125,4665.666666666667,0.0,2010,4,16,4.0,0.0,0.0
2010-04-17,12407.5,0.0,1490.5,0.0,8356.25,1344.375,0.0,0.0,9063.0,25352.458333333332,4333.958333333333,0.0,2010,4,17,5.0,1.0,0.0
2010-04-18,12478.75,0.0,1485.8333333333333,0.0,8096.541666666667,1367.7083333333333,0.0,0.0,8657.125,25320.291666666668,4550.958333333333,0.0,2010,4,18,6.0,1.0,0.0
2010-04-19,13870.5,0.0,1763.125,0.0,8916.875,1550.375,0.0,0.0,10096.5,28190.5,4939.125,0.0,2010,4,19,0.0,0.0,0.0
2010-04-20,13764.375,0.0,1764.9583333333333,0.0,8895.25,1508.4166666666667,0.0,0.0,10251.583333333334,28170.958333333332,4904.875,0.0,2010,4,20,1.0,0.0,0.0
2010-04-21,13622.375,0.0,1773.6666666666667,0.0,8865.416666666666,1516.2916666666667,0.0,0.0,10247.5,28140.791666666668,4828.833333333333,0.0,2010,4,21,2.0,0.0,0.0
2010-04-22,13798.75,0.0,1756.875,0.0,8913.666666666666,1524.0416666666667,0.0,0.0,10306.291666666666,28170.166666666668,4812.125,0.0,2010,4,22,3.0,0.0,0.0
2010-04-23,13588.166666666666,0.0,1726.5833333333333,0.0,8723.458333333334,1512.5416666666667,0.0,0.0,10274.875,27522.166666666668,4718.416666666667,0.0,2010,4,23,4.0,0.0,0.0
2010-04-24,12639.458333333334,0.0,1524.5416666666667,0.0,8108.125,1341.625,0.0,0.0,9314.083333333334,25071.75,4360.083333333333,0.0,2010,4,24,5.0,1.0,0.0
2010-04-25,12179.708333333334,0.0,1456.5,0.0,8396.75,1321.5416666666667,0.0,0.0,8784.791666666666,25114.041666666668,4266.041666666667,0.0,2010,4,25,6.0,1.0,0.0
2010-04-26,13935.875,0.0,1781.2916666666667,0.0,9155.5,1505.3333333333333,0.0,0.0,10086.0,28358.25,4817.25,0.0,2010,4,26,0.0,0.0,0.0
2010-04-27,14297.666666666666,0.0,1809.1666666666667,0.0,8710.041666666666,1487.8333333333333,0.0,0.0,10157.708333333334,28176.291666666668,4881.083333333333,0.0,2010,4,27,1.0,0.0,0.0
2010-04-28,14588.625,0.0,1820.8333333333333,0.0,8882.791666666666,1539.7916666666667,0.0,0.0,10328.416666666666,29016.833333333332,5119.916666666667,0.0,2010,4,28,2.0,0.0,0.0
2010-04-29,14413.375,0.0,1798.0833333333333,0.0,9081.833333333334,1539.1666666666667,0.0,0.0,10444.25,28526.625,5020.625,0.0,2010,4,29,3.0,0.0,0.0
2010-04-30,14049.541666666666,0.0,1780.5,0.0,9278.083333333334,1541.7916666666667,0.0,0.0,10883.541666666666,28379.916666666668,4825.083333333333,0.0,2010,4,30,4.0,0.0,0.0
2010-05-01,12956.375,0.0,1546.4583333333333,0.0,9879.666666666666,1455.2083333333333,0.0,0.0,9664.791666666666,28201.666666666668,4571.0,0.0,2010,5,1,5.0,1.0,0.0
2010-05-02,12878.0,0.0,1513.75,0.0,11217.583333333334,1445.1666666666667,0.0,0.0,8842.958333333334,31153.25,4662.125,0.0,2010,5,2,6.0,1.0,0.0
2010-05-03,14460.958333333334,0.0,1810.5,0.0,11531.166666666666,1663.7916666666667,0.0,0.0,9969.0,34552.083333333336,5239.208333333333,0.0,2010,5,3,0.0,0.0,0.0
2010-05-04,14351.166666666666,0.0,1806.0,0.0,10961.708333333334,1572.1666666666667,0.0,0.0,10262.333333333334,32416.583333333332,5080.5,0.0,2010,5,4,1.0,0.0,0.0
2010-05-05,14521.0,0.0,1854.75,0.0,10572.458333333334,1627.375,0.0,0.0,10603.708333333334,30995.916666666668,5101.0,0.0,2010,5,5,2.0,0.0,0.0
2010-05-06,14375.875,0.0,1808.0,0.0,11234.958333333334,1593.7916666666667,0.0,0.0,10249.958333333334,31493.333333333332,5078.208333333333,0.0,2010,5,6,3.0,0.0,0.0
2010-05-07,14326.833333333334,0.0,1809.4583333333333,0.0,9893.916666666666,1559.0,0.0,0.0,10262.708333333334,28860.625,4920.208333333333,0.0,2010,5,7,4.0,0.0,0.0
2010-05-08,12829.833333333334,0.0,1530.2083333333333,0.0,9795.666666666666,1381.3333333333333,0.0,0.0,9303.041666666666,26245.666666666668,4413.5,0.0,2010,5,8,5.0,1.0,0.0
2010-05-09,12082.083333333334,0.0,1456.0,0.0,7977.916666666667,1322.3333333333333,0.0,0.0,8672.583333333334,24218.291666666668,4219.375,0.0,2010,5,9,6.0,1.0,0.0
2010-05-10,14124.125,0.0,1770.125,0.0,8754.666666666666,1509.2916666666667,0.0,0.0,10192.875,27999.791666666668,4959.583333333333,0.0,2010,5,10,0.0,0.0,0.0
2010-05-11,14404.583333333334,0.0,1835.4583333333333,0.0,8936.75,1529.9166666666667,0.0,0.0,10673.291666666666,28758.5,5197.166666666667,0.0,2010,5,11,1.0,0.0,0.0
2010-05-12,14176.708333333334,0.0,1830.375,0.0,9696.083333333334,1543.0,0.0,0.0,10616.25,29123.875,5032.0,0.0,2010,5,12,2.0,0.0,0.0
2010-05-13,14607.916666666666,0.0,1909.2083333333333,0.0,8946.541666666666,1544.9166666666667,0.0,0.0,10911.375,28347.583333333332,4974.5,0.0,2010,5,13,3.0,0.0,0.0
2010-05-14,14739.875,0.0,1882.4166666666667,0.0,10317.291666666666,1675.875,0.0,0.0,10467.0,29991.333333333332,5174.333333333333,0.0,2010,5,14,4.0,0.0,0.0
2010-05-15,13134.916666666666,0.0,1532.2916666666667,0.0,10234.416666666666,1417.5416666666667,0.0,0.0,9192.25,27074.833333333332,4504.416666666667,0.0,2010,5,15,5.0,1.0,0.0
2010-05-16,12378.416666666666,0.0,1450.5833333333333,0.0,9150.416666666666,1348.5416666666667,0.0,0.0,8731.791666666666,25255.875,4266.25,0.0,2010,5,16,6.0,1.0,0.0
2010-05-17,13917.583333333334,0.0,1783.5416666666667,0.0,9067.041666666666,1566.875,0.0,0.0,10279.291666666666,28296.333333333332,4798.916666666667,0.0,2010,5,17,0.0,0.0,0.0
2010-05-18,13993.666666666666,0.0,1807.5,0.0,8953.666666666666,1537.6666666666667,0.0,0.0,10439.791666666666,28522.833333333332,4858.416666666667,0.0,2010,5,18,1.0,0.0,0.0
2010-05-19,13835.666666666666,0.0,1774.3333333333333,0.0,8926.416666666666,1565.7916666666667,0.0,0.0,10616.125,28474.5,4846.75,0.0,2010,5,19,2.0,0.0,0.0
2010-05-20,14251.041666666666,0.0,1797.6666666666667,0.0,9564.291666666666,1606.1666666666667,0.0,0.0,10708.791666666666,29976.583333333332,4951.375,0.0,2010,5,20,3.0,0.0,0.0
2010-05-21,14079.166666666666,0.0,1799.3333333333333,0.0,9999.125,1609.4583333333333,0.0,0.0,10721.291666666666,31873.666666666668,4920.416666666667,0.0,2010,5,21,4.0,0.0,0.0
2010-05-22,13120.083333333334,0.0,1598.7916666666667,0.0,9298.541666666666,1465.5416666666667,0.0,0.0,9906.75,28118.125,4507.333333333333,0.0,2010,5,22,5.0,1.0,0.0
2010-05-23,13246.333333333334,0.0,1656.7916666666667,0.0,9316.916666666666,1462.2083333333333,0.0,0.0,11194.791666666666,27015.0,4446.75,0.0,2010,5,23,6.0,1.0,0.0
2010-05-24,15765.791666666666,0.0,2158.6666666666665,0.0,9952.958333333334,1738.1666666666667,0.0,0.0,15603.0,30633.625,5106.041666666667,0.0,2010,5,24,0.0,0.0,0.0
2010-05-25,16194.958333333334,0.0,2205.25,0.0,10240.708333333334,1806.4166666666667,0.0,0.0,15231.291666666666,33128.541666666664,5440.708333333333,0.0,2010,5,25,1.0,0.0,0.0
2010-05-26,16688.541666666668,0.0,2280.0416666666665,0.0,10942.5,1965.25,0.0,0.0,14418.25,36792.458333333336,5722.791666666667,0.0,2010,5,26,2.0,0.0,0.0
2010-05-27,17009.416666666668,0.0,2239.7083333333335,0.0,12215.666666666666,2016.0833333333333,0.0,0.0,12832.5,37538.125,6025.208333333333,0.0,2010,5,27,3.0,0.0,0.0
2010-05-28,16379.833333333334,0.0,2154.7083333333335,0.0,10674.333333333334,1943.0,0.0,0.0,11806.416666666666,30958.833333333332,5542.0,0.0,2010,5,28,4.0,0.0,0.0
2010-05-29,14740.541666666666,0.0,1913.6666666666667,0.0,10151.916666666666,1698.75,0.0,0.0,11473.541666666666,29177.041666666668,5029.916666666667,0.0,2010,5,29,5.0,1.0,0.0
2010-05-30,14639.833333333334,0.0,1871.1666666666667,0.0,11044.416666666666,1674.3333333333333,0.0,0.0,12057.5,31014.583333333332,5012.541666666667,0.0,2010,5,30,6.0,1.0,0.0
2010-05-31,14690.541666666666,0.0,1947.9583333333333,0.0,12114.666666666666,1740.5,0.0,0.0,11680.166666666666,34458.125,5227.333333333333,0.0,2010,5,31,0.0,0.0,0.0
2010-06-01,16109.416666666666,0.0,2177.0416666666665,0.0,12285.458333333334,1882.6666666666667,0.0,0.0,13446.25,38009.791666666664,5712.0,0.0,2010,6,1,1.0,0.0,0.0
2010-06-02,16598.041666666668,0.0,2258.3333333333335,0.0,12585.291666666666,1892.4583333333333,0.0,0.0,13330.041666666666,38505.458333333336,5931.708333333333,0.0,2010,6,2,2.0,0.0,0.0
2010-06-03,16449.708333333332,0.0,2167.0416666666665,0.0,12681.708333333334,1807.2083333333333,0.0,0.0,11644.875,40045.375,5848.708333333333,0.0,2010,6,3,3.0,0.0,0.0
2010-06-04,16581.333333333332,0.0,2277.5416666666665,0.0,12822.458333333334,1889.2083333333333,0.0,0.0,12152.25,39844.166666666664,5911.666666666667,0.0,2010,6,4,4.0,0.0,0.0
2010-06-05,15432.375,0.0,1979.875,0.0,12877.083333333334,1679.625,0.0,0.0,11961.541666666666,37842.458333333336,5234.875,0.0,2010,6,5,5.0,1.0,0.0
2010-06-06,14201.166666666666,0.0,1748.0833333333333,0.0,12607.875,1575.8333333333333,0.0,0.0,10042.583333333334,35806.0,4873.416666666667,0.0,2010,6,6,6.0,1.0,0.0
2010-06-07,14555.291666666666,0.0,1895.7083333333333,0.0,10884.791666666666,1632.9166666666667,0.0,0.0,11032.041666666666,31130.708333333332,4934.458333333333,0.0,2010,6,7,0.0,0.0,0.0
2010-06-08,14570.416666666666,0.0,1895.0833333333333,0.0,10347.416666666666,1598.9583333333333,0.0,0.0,10906.416666666666,30379.708333333332,4969.916666666667,0.0,2010,6,8,1.0,0.0,0.0
2010-06-09,14977.708333333334,0.0,2032.375,0.0,10237.041666666666,1660.4583333333333,0.0,0.0,12284.541666666666,29627.791666666668,4972.708333333333,0.0,2010,6,9,2.0,0.0,0.0
2010-06-10,16038.625,0.0,2144.5416666666665,0.0,12437.958333333334,1755.9583333333333,0.0,0.0,12171.833333333334,32584.291666666668,5475.375,0.0,2010,6,10,3.0,0.0,0.0
2010-06-11,16148.958333333334,0.0,2236.5,0.0,12034.333333333334,1747.9583333333333,0.0,0.0,13930.0,32465.875,5451.833333333333,0.0,2010,6,11,4.0,0.0,0.0
2010-06-12,15549.125,0.0,2072.0833333333335,0.0,12059.166666666666,1840.4166666666667,0.0,0.0,12458.666666666666,32645.791666666668,5482.791666666667,0.0,2010,6,12,5.0,1.0,0.0
2010-06-13,15135.75,0.0,1959.5833333333333,0.0,12894.541666666666,1847.625,0.0,0.0,10038.083333333334,35589.333333333336,5494.833333333333,0.0,2010,6,13,6.0,1.0,0.0
2010-06-14,17087.333333333332,0.0,2380.75,0.0,13883.625,1941.25,0.0,0.0,11693.833333333334,37377.708333333336,5932.083333333333,0.0,2010,6,14,0.0,0.0,0.0
2010-06-15,17685.291666666668,0.0,2395.4583333333335,0.0,12860.416666666666,1883.4583333333333,0.0,0.0,12165.416666666666,35626.708333333336,5682.625,0.0,2010,6,15,1.0,0.0,0.0
2010-06-16,17483.375,0.0,2350.8333333333335,0.0,12251.583333333334,2007.5,0.0,0.0,13110.416666666666,34385.25,5941.458333333333,0.0,2010,6,16,2.0,0.0,0.0
2010-06-17,16740.875,0.0,2289.7083333333335,0.0,12885.041666666666,1746.4166666666667,0.0,0.0,13888.166666666666,35689.666666666664,5591.666666666667,0.0,2010,6,17,3.0,0.0,0.0
2010-06-18,16839.541666666668,0.0,2380.6666666666665,0.0,12074.416666666666,1803.875,0.0,0.0,14409.708333333334,34595.541666666664,5579.458333333333,0.0,2010,6,18,4.0,0.0,0.0
2010-06-19,16163.416666666666,0.0,2106.0416666666665,0.0,12356.333333333334,1888.9166666666667,0.0,0.0,12520.125,34689.166666666664,5610.416666666667,0.0,2010,6,19,5.0,1.0,0.0
